1075: x: -1.99678, y: 0.718575, zNormal: 0.0509332
1076: x: -1.98191, y: 0.7358, zNormal: 0.0371365
1077: x: -1.96602, y: 0.750828, zNormal: 0.0741508
1078: x: -1.9736, y: 0.731837, zNormal: 0.0731311
1079: x: -1.96688, y: 0.762282, zNormal: 0.0785703
1080: x: -1.95334, y: 0.799519, zNormal: 0.0740962
1081: x: -1.96119, y: 0.767489, zNormal: 0.0706363
1082: x: -1.9461, y: 0.809411, zNormal: 0.063958
1083: x: -1.9409, y: 0.841634, zNormal: 0.0529893
1084: x: -1.95775, y: 0.735543, zNormal: 0.0528029
1085: x: -1.9677, y: 0.769543, zNormal: 0.0636779
1086: x: -1.94742, y: 0.811369, zNormal: 0.069582
1087: x: -1.92935, y: 0.853501, zNormal: 0.0728771
1088: x: -1.96693, y: 0.734932, zNormal: 0.0479729
1089: x: -1.96061, y: 0.769257, zNormal: 0.0620977
1090: x: -1.93614, y: 0.814185, zNormal: 0.0736471
1091: x: -1.92703, y: 0.860469, zNormal: 0.0767029
1092: x: -1.95896, y: 0.736796, zNormal: 0.0592729
1093: x: -1.95547, y: 0.770403, zNormal: 0.0631
1094: x: -1.93362, y: 0.816583, zNormal: 0.0733071
1095: x: -1.91619, y: 0.861161, zNormal: 0.0731976
1096: x: -1.91007, y: 0.894673, zNormal: 0.0826345
1097: x: -1.95553, y: 0.741478, zNormal: 0.0611014
1098: x: -1.95076, y: 0.770035, zNormal: 0.0638234
1099: x: -1.93361, y: 0.821767, zNormal: 0.0675603
1100: x: -1.91295, y: 0.864766, zNormal: 0.0765327
1101: x: -1.90754, y: 0.895175, zNormal: 0.0824142
1102: x: -1.9581, y: 0.737798, zNormal: 0.0593843
1103: x: -1.95002, y: 0.773332, zNormal: 0.0735876
1104: x: -1.93093, y: 0.82086, zNormal: 0.0752343
1105: x: -1.91209, y: 0.864188, zNormal: 0.0769851
1106: x: -1.89693, y: 0.897744, zNormal: 0.0848982
1107: x: -1.95233, y: 0.73355, zNormal: 0.0649132
1108: x: -1.94126, y: 0.773394, zNormal: 0.059348
1109: x: -1.92122, y: 0.823106, zNormal: 0.0641084
1110: x: -1.9128, y: 0.870547, zNormal: 0.0865669
1111: x: -1.89023, y: 0.908021, zNormal: 0.0976333
1112: x: -1.94551, y: 0.735145, zNormal: 0.0975177
1113: x: -1.93472, y: 0.775237, zNormal: 0.102891
1114: x: -1.91829, y: 0.825522, zNormal: 0.0942493
1115: x: -1.90332, y: 0.872791, zNormal: 0.10431
1116: x: -1.8833, y: 0.90617, zNormal: 0.109673
1117: x: -1.93605, y: 0.742956, zNormal: 0.211632
1118: x: -1.92908, y: 0.777556, zNormal: 0.18561
1119: x: -1.91397, y: 0.827368, zNormal: 0.173191
1120: x: -1.894, y: 0.869767, zNormal: 0.176576
1121: x: -1.87377, y: 0.919202, zNormal: 0.186765
1122: x: -1.93103, y: 0.744128, zNormal: 0.273902
1123: x: -1.92579, y: 0.780346, zNormal: 0.267436
1124: x: -1.90349, y: 0.831314, zNormal: 0.246777
1125: x: -1.88483, y: 0.873498, zNormal: 0.264329
1126: x: -1.871, y: 0.919497, zNormal: 0.245827
1127: x: -1.85834, y: 0.98468, zNormal: 0.25669
1128: x: -1.8501, y: 1.0416, zNormal: 0.261858
1129: x: -1.84293, y: 1.08453, zNormal: 0.269533
1130: x: -1.92084, y: 0.744943, zNormal: 0.323689
1131: x: -1.91198, y: 0.782937, zNormal: 0.319511
1132: x: -1.89446, y: 0.829151, zNormal: 0.31921
1133: x: -1.87938, y: 0.874818, zNormal: 0.305625
1134: x: -1.86256, y: 0.921194, zNormal: 0.301235
1135: x: -1.84419, y: 1.04298, zNormal: 0.279831
1136: x: -1.83941, y: 1.0716, zNormal: 0.267954
1137: x: -1.83791, y: 1.09945, zNormal: 0.274063
1138: x: -1.90507, y: 0.740904, zNormal: 0.354156
1139: x: -1.88254, y: 0.775989, zNormal: 0.346376
1140: x: -1.87385, y: 0.719824, zNormal: 0.512059
1141: x: -1.87378, y: 0.741428, zNormal: 0.454617
1142: x: -1.86007, y: 0.788898, zNormal: 0.433082
1143: x: -1.84752, y: 0.835973, zNormal: 0.41687
1144: x: -1.81464, y: 1.04989, zNormal: 0.399804
1145: x: -1.81052, y: 1.07836, zNormal: 0.424191
1146: x: -2.17546, y: 0.66025, zNormal: 0.465131
1147: x: -2.15878, y: 0.673318, zNormal: 0.549554
1148: x: -2.15188, y: 0.675089, zNormal: 0.233175
1149: x: -2.1595, y: 0.66757, zNormal: 0.0447878
1150: x: -2.14448, y: 0.676661, zNormal: 0.035799
1151: x: -2.15427, y: 0.683145, zNormal: 0.0638603
1152: x: -2.13607, y: 0.683016, zNormal: 0.0980858
1153: x: -2.13538, y: 0.670317, zNormal: 0.0216809
1154: x: -2.11615, y: 0.66655, zNormal: 0.224802
1155: x: -2.14964, y: 0.138866, zNormal: 0.678826
1156: x: -2.134, y: 0.181888, zNormal: 0.683782
1157: x: -2.12469, y: 0.229091, zNormal: 0.648737
1158: x: -2.1069, y: 0.267933, zNormal: 0.56056
1159: x: -2.13054, y: 0.234227, zNormal: 0.491627
1160: x: -2.12292, y: 0.266096, zNormal: 0.43142
1161: x: -2.13076, y: 0.200688, zNormal: 0.32632
1162: x: -2.1227, y: 0.239887, zNormal: 0.195391
1163: x: -2.10994, y: 0.26612, zNormal: 0.15873
1164: x: -2.11716, y: 0.239748, zNormal: 0.0726823
1165: x: -2.10694, y: 0.271214, zNormal: 0.0732733
1166: x: -2.10483, y: 0.27277, zNormal: 0.0355123
1167: x: -2.10375, y: 0.25006, zNormal: 0.0457605
1168: x: -2.09274, y: 0.271134, zNormal: 0.0449689
1169: x: -1.95375, y: 0.740436, zNormal: 0.205662
1170: x: -1.93478, y: 0.751659, zNormal: 0.321247
1171: x: -2.20838, y: 0.643749, zNormal: -0.588337
1172: x: -2.19376, y: 0.644454, zNormal: 0.444367
1173: x: -2.21423, y: 0.621683, zNormal: 0.33655
1174: x: -2.19262, y: 0.651062, zNormal: 0.120785
1175: x: -2.2033, y: 0.621473, zNormal: 0.0769328
1176: x: -2.19157, y: 0.654503, zNormal: 0.0648073
1177: x: -2.20061, y: 0.624868, zNormal: 0.15648
1178: x: -2.18544, y: 0.656682, zNormal: 0.108499
1179: x: -2.18146, y: 0.69663, zNormal: 0.0345963
1180: x: -2.1979, y: 0.62827, zNormal: 0.101314
1181: x: -2.17798, y: 0.659946, zNormal: 0.125783
1182: x: -2.17269, y: 0.695755, zNormal: 0.057528
1183: x: -2.187, y: 0.628051, zNormal: 0.0205416
1184: x: -2.18108, y: 0.657713, zNormal: 0.0398524
1185: x: -2.18175, y: 0.629278, zNormal: 0.119177
1186: x: -2.17737, y: 0.659555, zNormal: 0.0971353
1187: x: -2.17188, y: 0.628427, zNormal: -0.0506746
1188: x: -2.15957, y: 0.663656, zNormal: -0.0697733
1189: x: -2.17551, y: 0.639042, zNormal: -0.0129877
1190: x: -2.15746, y: 0.66421, zNormal: -0.0144282
1191: x: -2.1587, y: 0.633159, zNormal: -0.0410533
1192: x: -2.15432, y: 0.658717, zNormal: 0.101828
1193: x: -2.15221, y: 0.631091, zNormal: 0.267853
1194: x: -2.14441, y: 0.656836, zNormal: 0.196346
1195: x: -2.24363, y: -0.112885, zNormal: 0.631963
1196: x: -2.22278, y: -0.05821, zNormal: 0.601822
1197: x: -2.20503, y: -0.0148815, zNormal: 0.583482
1198: x: -2.18848, y: 0.0370813, zNormal: 0.612693
1199: x: -2.18351, y: 0.0823172, zNormal: 0.674148
1200: x: -2.16385, y: 0.123055, zNormal: 0.614681
1201: x: -2.16295, y: 0.179433, zNormal: 0.653969
1202: x: -2.16546, y: 0.217876, zNormal: 0.692188
1203: x: -2.18848, y: 0.26801, zNormal: 0.752917
1204: x: -2.22848, y: -0.0504622, zNormal: 0.524193
1205: x: -2.20807, y: -0.0107836, zNormal: 0.443154
1206: x: -2.18534, y: 0.0388395, zNormal: 0.421908
1207: x: -2.17726, y: 0.0837768, zNormal: 0.453805
1208: x: -2.15845, y: 0.127205, zNormal: 0.481063
1209: x: -2.15777, y: 0.180575, zNormal: 0.506824
1210: x: -2.14337, y: 0.222177, zNormal: 0.470444
1211: x: -2.22215, y: -0.0489828, zNormal: 0.29368
1212: x: -2.20794, y: -0.0012847, zNormal: 0.278063
1213: x: -2.19142, y: 0.0414445, zNormal: 0.270107
1214: x: -2.1787, y: 0.0860945, zNormal: 0.260322
1215: x: -2.15531, y: 0.129055, zNormal: 0.23969
1216: x: -2.15102, y: 0.179953, zNormal: 0.345075
1217: x: -2.13924, y: 0.221939, zNormal: 0.376022
1218: x: -2.2023, y: 1.05798e-06, zNormal: 0.0914343
1219: x: -2.18677, y: 0.0433906, zNormal: 0.0834161
1220: x: -2.16872, y: 0.0875164, zNormal: 0.075525
1221: x: -2.1553, y: 0.131762, zNormal: 0.0735736
1222: x: -2.15197, y: 0.185026, zNormal: 0.13267
1223: x: -2.13123, y: 0.233765, zNormal: 0.0722798
1224: x: -2.12553, y: 0.264851, zNormal: 0.0714804
1225: x: -2.19857, y: 0.0154125, zNormal: 0.0398597
1226: x: -2.19052, y: 0.0462178, zNormal: 0.0561973
1227: x: -2.16561, y: 0.0897253, zNormal: 0.071516
1228: x: -2.14841, y: 0.133511, zNormal: 0.066989
1229: x: -2.14496, y: 0.186781, zNormal: 0.0438115
1230: x: -2.12715, y: 0.237488, zNormal: 0.0518952
1231: x: -2.11623, y: 0.267028, zNormal: 0.0482782
1232: x: -2.18399, y: 0.0495198, zNormal: 0.0892005
1233: x: -2.16086, y: 0.0913517, zNormal: 0.0723129
1234: x: -2.1452, y: 0.135419, zNormal: 0.0623955
1235: x: -2.13758, y: 0.188065, zNormal: 0.0456016
1236: x: -2.12489, y: 0.237915, zNormal: 0.041779
1237: x: -2.11049, y: 0.275588, zNormal: 0.0406877
1238: x: -2.17508, y: 0.0650651, zNormal: 0.089432
1239: x: -2.16974, y: 0.094668, zNormal: 0.0596479
1240: x: -2.14048, y: 0.138758, zNormal: 0.0402266
1241: x: -2.13702, y: 0.192365, zNormal: 0.0320358
1242: x: -2.12042, y: 0.241963, zNormal: 0.0442919
1243: x: -2.10762, y: 0.276944, zNormal: 0.0452276
1244: x: -2.17086, y: 0.0660514, zNormal: 0.0791212
1245: x: -2.15747, y: 0.0957717, zNormal: 0.0727993
1246: x: -2.14076, y: 0.138549, zNormal: 0.0457421
1247: x: -2.13397, y: 0.191415, zNormal: 0.0634537
1248: x: -2.11538, y: 0.244119, zNormal: 0.0336747
1249: x: -2.10661, y: 0.277354, zNormal: 0.0431942
1250: x: -2.16348, y: 0.0677774, zNormal: 0.20224
1251: x: -2.1524, y: 0.0998004, zNormal: 0.234728
1252: x: -2.12739, y: 0.140701, zNormal: 0.264386
1253: x: -2.12685, y: 0.194629, zNormal: 0.181532
1254: x: -2.10914, y: 0.24558, zNormal: 0.296491
1255: x: -2.10478, y: 0.275663, zNormal: 0.292939
1256: x: -2.15167, y: 0.102924, zNormal: 0.307598
1257: x: -2.12854, y: 0.137866, zNormal: 0.305853
1258: x: -2.12064, y: 0.219409, zNormal: 0.447359
1259: x: -2.10735, y: 0.24789, zNormal: 0.442659
1260: x: -2.10299, y: 0.27807, zNormal: 0.447417
1261: x: -2.14606, y: 0.10129, zNormal: 0.340889
1262: x: -2.11645, y: 0.220389, zNormal: 0.466165
1263: x: -2.10265, y: 0.251621, zNormal: 0.491698
1264: x: -2.09102, y: 0.281788, zNormal: 0.49277
1265: x: -2.10359, y: 0.267276, zNormal: 0.531264
1266: x: -2.41536, y: -0.382064, zNormal: 0.174735
1267: x: -2.41321, y: -0.381561, zNormal: 0.125454
1268: x: -2.40461, y: -0.37955, zNormal: 0.0352993
1269: x: -2.36736, y: -0.373107, zNormal: -0.0489517
1270: x: -2.19341, y: 0.643159, zNormal: -0.0675169
1271: x: -2.18695, y: 0.659485, zNormal: -0.0124081
1272: x: -2.34539, y: -0.515782, zNormal: 0.409107
1273: x: -2.31953, y: -0.337143, zNormal: 0.783318
1274: x: -2.30298, y: -0.285881, zNormal: 0.678479
1275: x: -2.29022, y: -0.248529, zNormal: 0.652982
1276: x: -2.28646, y: -0.204398, zNormal: 0.651387
1277: x: -2.27492, y: -0.158038, zNormal: 0.625045
1278: x: -2.2571, y: -0.111978, zNormal: 0.616462
1279: x: -2.25008, y: -0.0774456, zNormal: 0.613198
1280: x: -2.3142, y: -0.343401, zNormal: 0.506324
1281: x: -2.30306, y: -0.280763, zNormal: 0.40896
1282: x: -2.28234, y: -0.201073, zNormal: 0.393869
1283: x: -2.26998, y: -0.156537, zNormal: 0.389903
1284: x: -2.25235, y: -0.110516, zNormal: 0.399335
1285: x: -2.24259, y: -0.0664357, zNormal: 0.41748
1286: x: -2.23601, y: -0.0334191, zNormal: 0.423458
1287: x: -2.29876, y: -0.279758, zNormal: 0.287876
1288: x: -2.28493, y: -0.201485, zNormal: 0.212628
1289: x: -2.26524, y: -0.155044, zNormal: 0.243523
1290: x: -2.2522, y: -0.108884, zNormal: 0.273523
1291: x: -2.23622, y: -0.0649468, zNormal: 0.247851
1292: x: -2.23121, y: -0.0285933, zNormal: 0.255751
1293: x: -2.26951, y: -0.183994, zNormal: 0.0622685
1294: x: -2.26108, y: -0.153258, zNormal: 0.022642
1295: x: -2.25064, y: -0.106977, zNormal: 0.101418
1296: x: -2.2311, y: -0.0612635, zNormal: 0.0386528
1297: x: -2.22217, y: -0.0227749, zNormal: 0.0798436
1298: x: -2.2974, y: -0.399503, zNormal: 0.0432333
1299: x: -2.27021, y: -0.183035, zNormal: 0.0636378
1300: x: -2.25819, y: -0.146431, zNormal: 0.0249329
1301: x: -2.24192, y: -0.105253, zNormal: 0.10741
1302: x: -2.23214, y: -0.0591305, zNormal: 0.0593113
1303: x: -2.21369, y: -0.00799896, zNormal: 0.0612612
1304: x: -2.25926, y: -0.150459, zNormal: 0.0359877
1305: x: -2.22266, y: -0.0969578, zNormal: 0.021966
1306: x: -2.22633, y: -0.058217, zNormal: 0.0446869
1307: x: -2.21094, y: 0.00330442, zNormal: 0.064068
1308: x: -2.19954, y: 0.0343641, zNormal: 0.0697677
1309: x: -2.19301, y: 0.0605806, zNormal: 0.0788917
1310: x: -2.18449, y: 0.0675112, zNormal: 0.0872107
1311: x: -2.17706, y: 0.0692482, zNormal: 0.211085
1312: x: -2.1759, y: 0.0843329, zNormal: 0.163152
1313: x: -2.16522, y: 0.0979418, zNormal: 0.324533
1314: x: -2.16206, y: 0.0949771, zNormal: 0.341576
1315: x: -2.5422, y: -0.924293, zNormal: -0.10634
1316: x: -2.53537, y: -0.877067, zNormal: -0.149125
1317: x: -2.52739, y: -0.821971, zNormal: -0.148133
1318: x: -2.52877, y: -0.776739, zNormal: -0.168328
1319: x: -2.51979, y: -0.659941, zNormal: -0.280236
1320: x: -2.5152, y: -0.62825, zNormal: -0.42744
1321: x: -2.50602, y: -0.564867, zNormal: -0.970439
1322: x: -2.48835, y: -0.515815, zNormal: -0.937839
1323: x: -2.48533, y: -0.476709, zNormal: -0.848544
1324: x: -2.46471, y: -0.389071, zNormal: 0.621377
1325: x: -2.42586, y: -0.066018, zNormal: 0.196703
1326: x: -2.42801, y: -0.0261098, zNormal: 0.148377
1327: x: -2.42343, y: 0.00558172, zNormal: 0.120377
1328: x: -2.5556, y: -0.943884, zNormal: -0.0752767
1329: x: -2.54459, y: -0.920954, zNormal: -0.0740362
1330: x: -2.52488, y: -0.876454, zNormal: -0.0779445
1331: x: -2.51671, y: -0.819237, zNormal: -0.0587276
1332: x: -2.52433, y: -0.78329, zNormal: -0.0516369
1333: x: -2.50901, y: -0.626886, zNormal: -0.114271
1334: x: -2.49829, y: -0.555405, zNormal: -0.934496
1335: x: -2.48936, y: -0.515531, zNormal: -0.895402
1336: x: -2.47203, y: -0.468741, zNormal: 0.709173
1337: x: -2.45621, y: -0.424516, zNormal: 0.660174
1338: x: -2.455, y: -0.387557, zNormal: -0.660919
1339: x: -2.42598, y: -0.0632321, zNormal: 0.193279
1340: x: -2.42363, y: -0.025084, zNormal: 0.192436
1341: x: -2.42123, y: 0.00609463, zNormal: 0.157295
1342: x: -2.55108, y: -0.955073, zNormal: 0.0564158
1343: x: -2.5384, y: -0.912545, zNormal: 0.00349568
1344: x: -2.51346, y: -0.867586, zNormal: 0.0176039
1345: x: -2.51566, y: -0.819124, zNormal: -0.00338399
1346: x: -2.50319, y: -0.615236, zNormal: -0.0640552
1347: x: -2.49279, y: -0.551567, zNormal: 0.77087
1348: x: -2.48401, y: -0.517262, zNormal: 0.732047
1349: x: -2.47153, y: -0.467987, zNormal: 0.497999
1350: x: -2.44492, y: -0.4191, zNormal: 0.399918
1351: x: -2.44315, y: -0.385541, zNormal: 0.498064
1352: x: -2.42164, y: -0.055237, zNormal: 0.182058
1353: x: -2.41595, y: -0.0232889, zNormal: 0.155595
1354: x: -2.41246, y: 0.00814623, zNormal: 0.137282
1355: x: -2.54526, y: -0.952947, zNormal: 0.0708116
1356: x: -2.52774, y: -0.913569, zNormal: 0.0603585
1357: x: -2.5137, y: -0.862177, zNormal: 0.0601862
1358: x: -2.51246, y: -0.810996, zNormal: 0.0743201
1359: x: -2.51515, y: -0.78125, zNormal: 0.0552043
1360: x: -2.50104, y: -0.640249, zNormal: 0.0471447
1361: x: -2.49077, y: -0.576609, zNormal: -0.0215063
1362: x: -2.47623, y: -0.512471, zNormal: 0.361344
1363: x: -2.46402, y: -0.464388, zNormal: 0.346972
1364: x: -2.44828, y: -0.416118, zNormal: 0.16797
1365: x: -2.43348, y: -0.384035, zNormal: 0.150238
1366: x: -2.41641, y: -0.0601392, zNormal: 0.156757
1367: x: -2.40637, y: -0.0167087, zNormal: 0.155988
1368: x: -2.40698, y: 0.00942846, zNormal: 0.132873
1369: x: -2.53962, y: -0.955455, zNormal: 0.0654613
1370: x: -2.52803, y: -0.912297, zNormal: 0.0847323
1371: x: -2.50611, y: -0.864481, zNormal: 0.0869285
1372: x: -2.50413, y: -0.81132, zNormal: 0.101701
1373: x: -2.47207, y: -0.506849, zNormal: 0.278459
1374: x: -2.45758, y: -0.460898, zNormal: 0.0928557
1375: x: -2.44353, y: -0.414754, zNormal: 0.109284
1376: x: -2.43014, y: -0.382497, zNormal: 0.0676293
1377: x: -2.40851, y: -0.0572706, zNormal: 0.164295
1378: x: -2.40427, y: -0.0231089, zNormal: 0.155249
1379: x: -2.40149, y: 0.0107107, zNormal: 0.132802
1380: x: -2.52931, y: -0.941562, zNormal: 0.107639
1381: x: -2.52076, y: -0.904898, zNormal: 0.0765194
1382: x: -2.51116, y: -0.856612, zNormal: 0.0739149
1383: x: -2.50575, y: -0.80774, zNormal: 0.0633962
1384: x: -2.45933, y: -0.496397, zNormal: 0.114129
1385: x: -2.44737, y: -0.460864, zNormal: 0.0273233
1386: x: -2.42992, y: -0.412491, zNormal: -0.00167234
1387: x: -2.43311, y: -0.381681, zNormal: -0.0377231
1388: x: -2.39586, y: -0.0211429, zNormal: 0.144112
1389: x: -2.52849, y: -0.983471, zNormal: 0.0941063
1390: x: -2.51668, y: -0.899788, zNormal: 0.067624
1391: x: -2.50211, y: -0.856602, zNormal: 0.04065
1392: x: -2.49854, y: -0.813951, zNormal: 0.0338425
1393: x: -2.47113, y: -0.587326, zNormal: 0.157087
1394: x: -2.45258, y: -0.507115, zNormal: 0.169433
1395: x: -2.43797, y: -0.458863, zNormal: -0.00220555
1396: x: -2.42321, y: -0.410833, zNormal: -0.0574055
1397: x: -2.41712, y: -0.379453, zNormal: -0.108264
1398: x: -2.39093, y: -0.0480565, zNormal: 0.114766
1399: x: -2.38864, y: -0.0322107, zNormal: 0.116557
1400: x: -2.38175, y: 0.0153267, zNormal: 0.126376
1401: x: -2.51283, y: -0.933882, zNormal: 0.0738141
1402: x: -2.50425, y: -0.89577, zNormal: 0.0606925
1403: x: -2.4899, y: -0.851345, zNormal: 0.0488361
1404: x: -2.48936, y: -0.818924, zNormal: 0.0513307
1405: x: -2.45547, y: -0.537737, zNormal: 0.19342
1406: x: -2.44955, y: -0.50607, zNormal: 0.179919
1407: x: -2.43035, y: -0.45708, zNormal: -0.0036913
1408: x: -2.4167, y: -0.409328, zNormal: -0.0688029
1409: x: -2.41215, y: -0.377915, zNormal: -0.087765
1410: x: -2.37966, y: 0.000506714, zNormal: 0.112939
1411: x: -2.37956, y: 0.0158396, zNormal: 0.101157
1412: x: -2.51296, y: -0.953048, zNormal: 0.0801402
1413: x: -2.50386, y: -0.901165, zNormal: 0.0739697
1414: x: -2.48798, y: -0.851121, zNormal: 0.0442518
1415: x: -2.48829, y: -0.813188, zNormal: 0.0576461
1416: x: -2.45218, y: -0.536968, zNormal: 0.0855477
1417: x: -2.43241, y: -0.503037, zNormal: 0.0865652
1418: x: -2.42495, y: -0.463422, zNormal: 0.00812671
1419: x: -2.40404, y: -0.413272, zNormal: 0.0143499
1420: x: -2.40101, y: -0.376443, zNormal: -0.0442629
1421: x: -2.51334, y: -1.01055, zNormal: 0.114612
1422: x: -2.50197, y: -0.946651, zNormal: 0.126221
1423: x: -2.4967, y: -0.895665, zNormal: 0.0827383
1424: x: -2.49039, y: -0.852089, zNormal: 0.0508865
1425: x: -2.48351, y: -0.804551, zNormal: 0.0669668
1426: x: -2.4385, y: -0.505247, zNormal: 0.00291896
1427: x: -2.4212, y: -0.452612, zNormal: -0.0091507
1428: x: -2.40695, y: -0.406462, zNormal: -0.0614927
1429: x: -2.37787, y: -0.060312, zNormal: 0.119218
1430: x: -2.48844, y: -0.887353, zNormal: 0.0994176
1431: x: -2.48208, y: -0.850063, zNormal: 0.0804606
1432: x: -2.42937, y: -0.497527, zNormal: -0.0847328
1433: x: -2.42477, y: -0.454243, zNormal: -0.0384292
1434: x: -2.41086, y: -0.405967, zNormal: -0.0173435
1435: x: -2.39825, y: -0.37353, zNormal: -0.0607054
1436: x: -2.48412, y: -0.896549, zNormal: 0.121619
1437: x: -2.47265, y: -0.81732, zNormal: 0.119877
1438: x: -2.41932, y: -0.450822, zNormal: 0.00181656
1439: x: -2.40084, y: -0.404093, zNormal: -0.0605147
1440: x: -2.46397, y: -0.830601, zNormal: 0.178257
1441: x: -2.4106, y: -0.441513, zNormal: 0.105751
1442: x: -2.40154, y: -0.406342, zNormal: 0.0893731
1443: x: -2.45739, y: -0.829063, zNormal: 0.175652
1444: x: -2.39993, y: -0.417585, zNormal: 0.153949
1445: x: -2.45525, y: -0.836216, zNormal: 0.193797
1446: x: -2.45456, y: -0.897291, zNormal: 0.125117
1447: x: -2.45094, y: -0.84669, zNormal: 0.220913
1448: x: -2.44324, y: -0.841061, zNormal: 0.213616
1449: x: -2.38516, y: -0.514272, zNormal: 0.410551
1450: x: -2.30632, y: 0.0972658, zNormal: 0.788715
1451: x: -2.29493, y: 0.140945, zNormal: 0.812533
1452: x: -2.29267, y: 0.193626, zNormal: 0.897886
1453: x: -2.28498, y: 0.244632, zNormal: 0.902844
1454: x: -2.26775, y: 0.296301, zNormal: 0.902561
1455: x: -2.42284, y: -0.736782, zNormal: 0.286805
1456: x: -2.40787, y: -0.690729, zNormal: 0.275336
1457: x: -2.39764, y: -0.647026, zNormal: 0.304142
1458: x: -2.38387, y: -0.598395, zNormal: 0.316099
1459: x: -2.37186, y: -0.550325, zNormal: 0.369079
1460: x: -2.36363, y: -0.501093, zNormal: 0.392285
1461: x: -2.34966, y: -0.455085, zNormal: 0.472727
1462: x: -2.34558, y: -0.400734, zNormal: 0.609968
1463: x: -2.33352, y: -0.34771, zNormal: 0.698044
1464: x: -2.33406, y: -0.30839, zNormal: 0.790352
1465: x: -2.3192, y: -0.259106, zNormal: 0.665045
1466: x: -2.2757, y: 0.13995, zNormal: 0.771697
1467: x: -2.28369, y: 0.18939, zNormal: 0.829691
1468: x: -2.27092, y: 0.260136, zNormal: 0.88694
1469: x: -2.42429, y: -0.790703, zNormal: 0.181065
1470: x: -2.40442, y: -0.692339, zNormal: 0.229819
1471: x: -2.39454, y: -0.6462, zNormal: 0.22735
1472: x: -2.38251, y: -0.597823, zNormal: 0.22767
1473: x: -2.37222, y: -0.549949, zNormal: 0.225535
1474: x: -2.36424, y: -0.494852, zNormal: 0.305662
1475: x: -2.35052, y: -0.440962, zNormal: 0.32441
1476: x: -2.33938, y: -0.394668, zNormal: 0.447076
1477: x: -2.32705, y: -0.344038, zNormal: 0.457732
1478: x: -2.32928, y: -0.305505, zNormal: 0.51623
1479: x: -2.31374, y: -0.250275, zNormal: 0.496337
1480: x: -2.30704, y: -0.218493, zNormal: 0.399827
1481: x: -2.41542, y: -0.773319, zNormal: 0.169508
1482: x: -2.39948, y: -0.681564, zNormal: 0.12847
1483: x: -2.3897, y: -0.645018, zNormal: 0.138631
1484: x: -2.37252, y: -0.595645, zNormal: 0.13064
1485: x: -2.36568, y: -0.54842, zNormal: 0.133954
1486: x: -2.35771, y: -0.493324, zNormal: 0.146546
1487: x: -2.34973, y: -0.438227, zNormal: 0.163038
1488: x: -2.32932, y: -0.389675, zNormal: 0.223403
1489: x: -2.32083, y: -0.342583, zNormal: 0.202957
1490: x: -2.31975, y: -0.297931, zNormal: 0.249824
1491: x: -2.31061, y: -0.248894, zNormal: 0.290987
1492: x: -2.30099, y: -0.201969, zNormal: 0.353882
1493: x: -2.39966, y: -0.708397, zNormal: 0.091094
1494: x: -2.38828, y: -0.642584, zNormal: -0.0021393
1495: x: -2.37257, y: -0.589359, zNormal: -0.00235629
1496: x: -2.35937, y: -0.541756, zNormal: 0.0129741
1497: x: -2.34961, y: -0.496807, zNormal: -0.00289698
1498: x: -2.34003, y: -0.442355, zNormal: 0.0995098
1499: x: -2.32638, y: -0.388364, zNormal: 0.0988391
1500: x: -2.31452, y: -0.340918, zNormal: 0.0736606
1501: x: -2.32033, y: -0.294703, zNormal: 0.12097
1502: x: -2.30469, y: -0.247178, zNormal: 0.0551348
1503: x: -2.29399, y: -0.205368, zNormal: 0.0417693
1504: x: -2.38411, y: -0.674141, zNormal: -0.139721
1505: x: -2.37596, y: -0.635606, zNormal: -0.133886
1506: x: -2.36275, y: -0.591611, zNormal: 0.135878
1507: x: -2.35332, y: -0.54188, zNormal: 0.269202
1508: x: -2.34136, y: -0.489649, zNormal: -0.167269
1509: x: -2.33357, y: -0.439018, zNormal: -0.0251079
1510: x: -2.31441, y: -0.387868, zNormal: 0.0498171
1511: x: -2.31408, y: -0.339724, zNormal: 0.207665
1512: x: -2.31396, y: -0.292984, zNormal: 0.209227
1513: x: -2.30379, y: -0.245638, zNormal: 0.175511
1514: x: -2.28906, y: -0.200275, zNormal: 0.109941
1515: x: -2.27929, y: -0.161643, zNormal: 0.103
1516: x: -2.31416, y: -0.323449, zNormal: 0.141003
1517: x: -2.29682, y: -0.306752, zNormal: 0.124215
1518: x: -2.29593, y: -0.197514, zNormal: 0.18543
1519: x: -2.63322, y: -1.05678, zNormal: -0.262229
1520: x: -2.60422, y: -1.00468, zNormal: -0.26542
1521: x: -2.57889, y: -0.965989, zNormal: -0.179136
1522: x: -2.56219, y: -0.758669, zNormal: -0.150003
1523: x: -2.55941, y: -0.714638, zNormal: -0.223695
1524: x: -2.5478, y: -0.675881, zNormal: -0.239629
1525: x: -2.53445, y: -0.600661, zNormal: -0.995603
1526: x: -2.52094, y: -0.567193, zNormal: -0.990638
1527: x: -2.43461, y: 0.0231549, zNormal: 0.110224
1528: x: -2.64189, y: -1.11089, zNormal: 0.217147
1529: x: -2.61765, y: -1.05392, zNormal: -0.0953295
1530: x: -2.59099, y: -1.00525, zNormal: -0.171562
1531: x: -2.57474, y: -0.971181, zNormal: -0.111205
1532: x: -2.54576, y: -0.788734, zNormal: -0.0684786
